id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53438108,Camper/RV in Austin · 1 bedroom · 3 beds · 1 bath,76820472,Amy,,78737,30.2333,-97.98469,Entire home/apt,349,3,0,,,1,180,0,
53439421,Villa in West Lake Hills · 3 bedrooms · 4 beds · 2.5 baths,432700346,David,,78746,30.28744,-97.80491,Entire home/apt,299,30,0,,,1,253,0,
53446255,Rental unit in Austin · ★4.59 · 1 bedroom · 1 bed · 1 bath,157035046,Chris,,78741,30.24371,-97.73474,Entire home/apt,85,1,58,2023-07-12,2.66,3,44,26,
53447087,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,78686845,Shaun,,78721,30.26176,-97.68633,Entire home/apt,285,2,11,2023-05-14,0.62,1,99,5,
53447937,Home in Austin · ★4.72 · 3 bedrooms · 6 beds · 2 baths,2200710,Laurent,,78745,30.19245,-97.78972,Entire home/apt,249,3,32,2023-06-11,1.70,2,53,16,
53457593,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,10636960,Viviane,,78741,30.22251,-97.69264,Entire home/apt,600,2,0,,,1,0,0,
53463731,Home in Austin · 1 bedroom · 1 bed · 1 bath,128860959,Orla,,78724,30.25995,-97.58036,Entire home/apt,155,2,0,,,1,84,0,
53466446,Rental unit in Austin · ★4.81 · 1 bedroom · 1 bed · 1 bath,413747912,Ira,,78704,30.24316,-97.77992,Entire home/apt,73,8,42,2023-08-19,2.03,12,90,27,
53466844,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 baths,2173042,DAvid,,78704,30.23876,-97.74301,Entire home/apt,175,3,9,2023-07-24,0.44,1,20,6,
53473726,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,433012893,Justin,,78745,30.19911,-97.837,Entire home/apt,261,2,64,2023-08-12,3.23,1,113,24,
53478378,Home in Austin · ★4.67 · 4 bedrooms · 3 beds · 2 baths,36985810,Nina,,78704,30.23573,-97.76948,Entire home/apt,300,2,21,2023-07-23,1.14,1,336,8,
53482102,Home in Austin · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,51554873,Lily,,78729,30.44319,-97.7488,Private room,30,20,6,2023-08-01,0.39,2,160,5,
53483536,Tiny home in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,38399186,Kyle,,78745,30.19161,-97.7816,Entire home/apt,87,2,93,2023-09-03,6.53,2,336,82,
53493873,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,432322212,Brooke,,78723,30.30854,-97.69728,Entire home/apt,105,2,18,2022-11-08,0.88,1,157,2,
53498846,Home in Lakeway · 1 bedroom · 1 bed · 1 private bath,91399082,Muna,,78734,30.36987,-97.97214,Private room,63,1,0,,,1,0,0,
53511394,Rental unit in Austin · ★4.86 · 2 bedrooms · 6 beds · 1 bath,499072196,Lisa,,78741,30.21834,-97.73921,Entire home/apt,57,2,59,2023-08-24,2.77,11,327,41,
53511400,Rental unit in Austin · ★4.33 · 1 bedroom · 3 shared baths,8167447,Martin,,78751,30.31803,-97.73114,Private room,45,30,3,2023-03-14,0.17,89,318,1,
53512720,Home in Austin · ★4.78 · 3 bedrooms · 4 beds · 1.5 baths,433323202,Alyssa,,78745,30.20167,-97.78148,Entire home/apt,205,2,54,2023-07-04,2.56,1,348,27,
53512983,Townhouse in Austin · ★4.97 · 1 bedroom · 1 bed · 1 private bath,11725735,Kelly,,78752,30.32399,-97.68686,Private room,44,1,35,2023-08-12,5.17,1,328,35,
53540398,Home in Austin · 4 bedrooms · 5 beds · 3 baths,433554691,Ryan,,78758,30.38443,-97.70497,Entire home/apt,475,2,1,2023-04-16,0.20,1,84,1,
53545881,Home in Austin · ★4.65 · 3 bedrooms · 4 beds · 1 bath,343836805,Juno,,78721,30.26066,-97.6779,Entire home/apt,106,1,65,2023-08-15,3.06,27,63,28,
53545941,Home in Austin · ★4.92 · 3 bedrooms · 4 beds · 2 baths,145407968,Stephanie,,78748,30.1605,-97.83623,Entire home/apt,264,28,39,2023-03-12,1.81,1,98,11,
53546446,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,74521923,Laura,,78751,30.31495,-97.71179,Entire home/apt,250,2,4,2023-07-23,0.22,1,0,2,
53548261,Guest suite in Austin · 2 bedrooms · 3 beds · 1 bath,89134478,Mae,,78733,30.333813553386552,-97.84936242406356,Entire home/apt,246,2,2,2023-07-30,0.12,2,360,1,
53548699,Home in Austin · ★4.63 · 1 bedroom · 1 bed · 0 baths,26497220,Vacasa Texas,,78734,30.37644,-97.9602,Entire home/apt,146,1,30,2023-08-05,1.39,5,358,7,
53549137,Rental unit in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,414484382,Christine,,78756,30.3206,-97.73043,Entire home/apt,84,1,37,2023-09-04,1.84,47,364,16,
53553057,Home in Austin · ★5.0 · 2 bedrooms · 1 bed · 1 bath,245617,Peter,,78752,30.3383,-97.7115,Entire home/apt,105,30,4,2023-04-30,0.20,2,331,1,
53557358,Home in Austin · ★4.95 · 3 bedrooms · 4 beds · 2 baths,425054814,Veronica,,78745,30.193857,-97.822327,Entire home/apt,199,2,21,2023-07-15,1.17,1,272,13,
53559921,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,500739,Raudy,,78752,30.335878,-97.704567,Private room,73,2,27,2023-08-01,1.41,3,90,15,
53572305,Condo in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,488777,Erin,,78741,30.24594,-97.7284,Entire home/apt,142,2,49,2023-08-29,2.44,1,131,29,
53572310,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,32634434,Faraz,,78704,30.22927,-97.76618,Private room,69,4,5,2021-12-15,0.23,1,0,0,
53577060,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,78704,30.23785,-97.78886,Entire home/apt,190,30,0,,,112,300,0,
53578704,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,389710796,James,,78741,30.22375,-97.72084,Private room,55,1,2,2021-12-22,0.09,4,0,0,
53585134,Rental unit in Austin · ★4.40 · 4 bedrooms · 8 beds · 2 baths,276920863,Susana,,78705,30.28608,-97.747,Entire home/apt,172,2,45,2023-08-10,2.16,49,66,27,
53586478,Home in Austin · ★4.96 · 6 bedrooms · 7 beds · 2 baths,433190103,Ofelia,,78702,30.26833,-97.72725,Entire home/apt,427,3,23,2023-06-11,1.21,1,324,12,
53587874,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,243026041,Alex,,78702,30.27544,-97.73053,Entire home/apt,250,3,1,2021-12-27,0.05,1,0,0,
53589009,Home in Austin · ★4.90 · 3 bedrooms · 4 beds · 2 baths,31410956,Simon,,78758,30.35878,-97.71385,Entire home/apt,145,1,109,2023-09-03,5.30,1,192,60,
53596036,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,208282054,Jay,,78742,30.24387,-97.68974,Entire home/apt,182,2,3,2023-05-29,0.30,1,58,3,
53605030,Home in Austin · 1 bedroom · 1 bed · 1.5 shared baths,24261017,Alexander,,78721,30.26855,-97.68522,Private room,68,3,0,,,1,87,0,
53607797,Home in Austin · 9 bedrooms · 15 beds · 5 baths,418759172,Kristen,,78704,30.24744,-97.75082,Entire home/apt,2445,2,0,,,3,225,0,
53609610,Home in Austin · ★4.98 · 1 bedroom · 2 beds · 1 bath,82324265,Jon & Tatyana,,78745,30.21772,-97.77045,Entire home/apt,213,1,89,2023-09-05,4.14,1,69,36,
53610835,Rental unit in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,132201157,Travis,,78757,30.33835,-97.71854,Entire home/apt,106,1,50,2023-09-03,4.46,1,334,50,
53612555,Home in Austin · 3 bedrooms · 3 beds · 2 baths,150035984,Ann,,78729,30.450016641328933,-97.78133933465165,Private room,304,6,0,,,2,89,0,
53615051,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 2 baths,202503458,Nataliia,,78729,30.45708,-97.77094,Entire home/apt,112,30,47,2023-08-26,2.35,1,139,25,
53618189,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,414836019,Sarah,,78702,30.25635,-97.72891,Entire home/apt,250,2,4,2023-01-01,0.45,1,1,4,
53623820,Home in Austin · ★4.94 · 3 bedrooms · 3 beds · 2.5 baths,434245308,Jessica,,78704,30.23909,-97.76278,Entire home/apt,337,3,51,2023-08-27,2.54,2,165,29,
53625668,Cottage in Austin · 3 bedrooms · 2 beds · 3 baths,76672218,Megan,,78737,30.21444,-97.98409,Entire home/apt,293,2,1,2022-01-03,0.05,5,288,0,
53626190,Home in Austin · 3 bedrooms · 6 beds · 2 baths,7917749,Katie,,78722,30.29175,-97.71592,Entire home/apt,395,3,0,,,3,0,0,
53629561,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,108784671,Paul,,78734,30.41256,-97.92381,Entire home/apt,670,1,15,2023-08-27,0.98,1,340,8,
53629734,Home in Austin · ★4.87 · 3 bedrooms · 3 beds · 2.5 baths,367565136,Dijo,,78744,30.20111,-97.74223,Entire home/apt,260,2,15,2023-06-12,0.80,17,107,4,
53630601,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,356446354,Hank,,78705,30.29275,-97.73979,Entire home/apt,120,30,0,,,1,362,0,
53631833,Home in Austin · ★4.36 · 4 bedrooms · 6 beds · 2.5 baths,434308464,AvantStay,,78732,30.41736,-97.890999,Entire home/apt,509,1,44,2023-09-04,2.08,22,341,22,
53639902,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,134424465,Sara,,78723,30.28482,-97.69916,Entire home/apt,150,2,11,2023-07-30,0.53,1,0,8,
53645157,Home in Austin · ★4.88 · 3 bedrooms · 6 beds · 2.5 baths,163770107,Hunter,,78744,30.19839,-97.72898,Entire home/apt,197,1,24,2023-07-05,1.49,1,158,14,
53646133,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,82955583,Rebecca,,78721,30.28112,-97.69042,Entire home/apt,95,14,6,2023-04-30,0.32,1,22,3,
53651965,Townhouse in Austin · ★4.15 · 2 bedrooms · 2 beds · 2 baths,374645236,Michael,,78759,30.36505,-97.7463,Entire home/apt,115,2,33,2023-08-18,1.55,13,155,19,
53660522,Home in Austin · ★4.57 · 1 bedroom · 1 bed · 2 baths,1637198,Dawn,,78721,30.26994,-97.68403,Entire home/apt,100,1,7,2023-04-16,0.37,1,90,2,
53661634,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.39764,-97.72426,Entire home/apt,114,30,1,2022-08-21,0.08,22,110,0,
53665970,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,78738,30.32638,-97.96314,Entire home/apt,154,30,1,2022-06-04,0.06,112,364,0,
53670109,Rental unit in Austin · ★4.68 · Studio · 1 bed · 1 bath,413747912,Ira,,78704,30.22513,-97.76105,Entire home/apt,73,8,53,2023-08-21,2.47,12,115,29,
53672552,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 3 baths,214820089,Whitney,,78748,30.16734,-97.83649,Entire home/apt,267,3,9,2022-03-24,0.43,1,0,0,
53680592,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 3 baths,54488429,Denise,,78732,30.38582,-97.91365,Entire home/apt,280,30,4,2023-03-31,0.23,2,356,1,
53684408,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,8221493,Perrine,,78704,30.25449,-97.75417,Entire home/apt,108,30,7,2023-04-15,0.34,1,161,4,
53684978,Home in Austin · ★4.67 · 1 bedroom · 3 beds · 1.5 shared baths,368247337,Yassirah,,78747,30.1364993553296,-97.76775245243272,Private room,94,1,3,2023-03-12,0.41,1,340,3,
53685999,Condo in Austin · 1 bedroom · 1 bed · 1 bath,40998402,Kelly,,78704,30.25353,-97.74367,Entire home/apt,130,2,0,,,1,0,0,
53691715,Home in Austin · 3 bedrooms · 3 beds · 2 baths,434858111,Lisa,,78745,30.21734,-97.807,Entire home/apt,200,30,2,2023-03-20,0.17,1,252,2,
53692380,Rental unit in Austin · ★4.59 · 1 bedroom · 2 beds · 1 bath,50214619,Ames - Austin Vacay,,78751,30.30912882400043,-97.72874765641242,Entire home/apt,85,1,104,2023-08-29,4.87,25,298,48,
53699619,Home in Austin · 5 bedrooms · 5 beds · 4.5 baths,25706786,Federico,,78739,30.18992,-97.89272,Entire home/apt,1250,5,2,2022-12-28,0.10,3,177,1,
53704425,Home in Austin · ★4.76 · 2 bedrooms · 2 beds · 2 baths,18253226,Portoro,,78704,30.24686,-97.75474,Entire home/apt,125,2,49,2023-09-01,2.34,32,296,27,
53704833,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,46418390,Natalie,,78750,30.45862,-97.81693,Entire home/apt,225,2,8,2022-12-26,0.46,1,24,5,
53705760,Rental unit in Austin · ★4.70 · Studio · 1 bed · 1 bath,413747912,Ira,,78701,30.26023,-97.73879,Entire home/apt,97,1,66,2023-08-24,3.11,12,4,42,
53706189,Home in Austin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,139613,Matthew,,78704,30.2311,-97.7835,Entire home/apt,199,3,35,2023-08-06,1.74,2,23,16,
53718874,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,36158837,Rachel,,78757,30.34808,-97.73024,Private room,136,1,9,2023-04-16,0.78,2,87,9,
53742391,Guest suite in Austin · ★4.72 · 1 bedroom · 1 bed · 1 bath,183218244,Jenn,,78745,30.19982,-97.78771,Entire home/apt,72,2,18,2023-08-19,1.71,1,330,18,
53743229,Tiny home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,25967855,Lynn & Mario,,78753,30.36033,-97.69681,Entire home/apt,106,30,31,2023-08-19,1.52,2,149,14,
53743890,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,78704,30.23987,-97.78707,Entire home/apt,132,30,0,,,112,364,0,
53746759,Home in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,106912503,Alexa,,78704,30.23993,-97.7624,Entire home/apt,107,2,91,2023-03-26,4.31,1,30,26,
53749371,Bungalow in Austin · ★4.92 · 3 bedrooms · 4 beds · 2 baths,7270902,Meshelle,,78702,30.26701,-97.7177,Entire home/apt,154,1,84,2023-09-03,4.16,22,335,52,
53749664,Home in Austin · ★4.96 · 3 bedrooms · 4 beds · 2 baths,6037067,Mali'S Theme,,78729,30.441973000202413,-97.76227865728444,Entire home/apt,136,4,24,2023-07-01,1.28,5,2,20,
53752872,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 2 baths,394826277,Alyse,,78745,30.21452,-97.80142,Entire home/apt,171,3,57,2023-08-20,2.84,1,316,36,
53752903,Home in Austin · 4 bedrooms · 3 beds · 3 baths,50953981,Youness,,78702,30.26317,-97.71692,Entire home/apt,220,30,0,,,1,0,0,
53753482,Serviced apartment in Austin · ★4.84 · Studio · 2 beds · 1 bath,367697136,Mint House,,78702,30.25506,-97.73325,Entire home/apt,182,1,43,2023-09-05,2.08,7,230,26,
53753634,Home in Austin · ★4.52 · 3 bedrooms · 4 beds · 2 baths,435358429,Darien,,78753,30.37342,-97.68517,Entire home/apt,190,2,31,2022-11-11,1.50,2,0,3,
53754051,Condo in Austin · 1 bedroom · 1 bed · 1 bath,103292131,Chanda,,78703,30.2751,-97.75615,Entire home/apt,123,2,0,,,1,349,0,
53754713,Condo in Austin · ★4.57 · 2 bedrooms · 3 beds · 2 baths,387932846,Barclé Group,,78701,30.25673,-97.73973,Entire home/apt,272,1,21,2023-07-23,1.11,19,223,14,
53755431,Camper/RV in Austin · 1 bedroom · 2 beds · 1 bath,435373330,Danielle,,78734,30.40627,-97.93029,Entire home/apt,89,1,0,,,1,0,0,
53771581,Home in Austin · 2 bedrooms · 2 beds · 1 bath,71373476,Ines,,78722,30.29589,-97.71296,Entire home/apt,130,30,0,,,1,0,0,
53782629,Home in Austin · ★4.78 · 2 bedrooms · 2 beds · 1 bath,18485297,Jared,,78721,30.26342,-97.67547,Entire home/apt,77,30,9,2023-08-12,0.47,2,168,6,
53782823,Rental unit in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,35817561,Jen And Steven,,78741,30.2276,-97.7103,Entire home/apt,77,1,68,2023-08-06,3.32,77,361,37,
53784031,Rental unit in Austin · ★4.92 · 1 bedroom · 2 beds · 1 bath,35817561,Jen And Steven,,78741,30.22719,-97.70893,Entire home/apt,75,1,78,2023-08-21,3.70,77,335,40,
53784032,Rental unit in Austin · ★4.86 · 1 bedroom · 2 beds · 1 bath,35817561,Jen And Steven,,78741,30.22956,-97.70989,Entire home/apt,78,1,73,2023-07-02,3.45,77,352,33,
53786225,Rental unit in Austin · ★2.67 · 1 bedroom · 1 bed · 1 private bath,30267415,Khurram,,78741,30.23911,-97.71756,Private room,44,5,3,2023-07-27,1.11,1,0,3,
53787372,Home in Austin · ★3.67 · 1 bedroom · 1 bed · 1.5 baths,324923800,Amy,,78754,30.35598,-97.65892,Private room,55,1,3,2022-03-03,0.14,12,0,0,
53795946,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,121123550,Rachael,,78758,30.4089,-97.70005,Entire home/apt,63,31,8,2023-08-07,0.44,3,155,4,
53798169,Rental unit in Austin · ★4.88 · 1 bedroom · 2 beds · 1 bath,35817561,Jen And Steven,,78741,30.22863,-97.70864,Entire home/apt,77,1,85,2023-08-28,4.01,77,338,43,
53798881,Home in Austin · 5 bedrooms · 6 beds · 4.5 baths,210733801,Above Vacation,,78733,30.337113,-97.88289,Entire home/apt,1733,1,1,2022-08-07,0.08,43,141,0,
53799730,Home in Austin · 1 bedroom · 1 bed · 1 private bath,219468687,Lee,,78703,30.28418,-97.76473,Private room,66,7,1,2023-05-13,0.25,3,137,1,
53806933,Bungalow in Austin · ★4.87 · 4 bedrooms · 13 beds · 3 baths,24516340,Alex,,78702,30.26308,-97.73473,Entire home/apt,406,3,47,2023-08-13,2.34,20,160,27,
53813408,Home in Austin · ★4.83 · 3 bedrooms · 8 beds · 3 baths,18930467,Doug,,78730,30.33145,-97.8281,Entire home/apt,429,2,23,2023-08-06,1.21,2,163,15,
53813582,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 3 baths,18930467,Doug,,78730,30.33119,-97.82886,Entire home/apt,557,2,40,2023-09-07,2.04,2,153,22,
53813791,Home in Austin · ★4.89 · 1 bedroom · 2 beds · 1 bath,414484382,Christine,,78756,30.32116,-97.73228,Entire home/apt,75,1,44,2023-09-03,2.09,47,365,21,
53815973,Guesthouse in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,370754207,Serita,,78739,30.19261,-97.88397,Entire home/apt,75,2,48,2023-09-05,2.36,23,136,44,
53816886,Townhouse in Austin · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,28002922,Max,,78741,30.22457,-97.72369,Entire home/apt,235,30,5,2023-08-13,0.30,4,260,3,
53817231,Camper/RV in Austin · 1 bed · 0 baths,7859118,Kristen & Corey,,78744,30.17021,-97.76765,Entire home/apt,50,14,0,,,3,179,0,
53817322,Home in Austin · ★4.71 · 3 bedrooms · 3 beds · 2 baths,432424418,Jailenne & Lawrence,,78749,30.20961,-97.84791,Entire home/apt,199,1,48,2023-08-13,2.31,1,338,16,
53825218,Home in Austin · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,114422088,French Cowboys Management,,78702,30.27955,-97.72207,Entire home/apt,196,2,47,2023-08-13,2.23,25,348,18,
53828058,Condo in Austin · 2 bedrooms · 3 beds · 1.5 baths,44687816,Nisha,,78704,30.25952,-97.77332,Entire home/apt,200,2,1,2023-08-22,1,1,138,1,
53829148,Townhouse in Austin · ★4.94 · 2 bedrooms · 2 beds · 3 baths,192920607,Ixi,,78745,30.22445,-97.7771,Entire home/apt,444,2,16,2023-06-11,0.82,1,128,14,
53830848,Serviced apartment in Austin · ★4.95 · 2 bedrooms · 2 beds · 2 baths,436027356,Jaded,,78705,30.28875,-97.72557,Entire home/apt,207,2,42,2023-09-03,2.22,1,123,22,
53843063,Home in Austin · ★4.93 · 3 bedrooms · 6 beds · 2 baths,3405651,Ashley,,78702,30.272671,-97.704559,Entire home/apt,297,1,44,2023-08-27,2.81,1,306,37,
53850752,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6598658,Brian,,78702,30.271635887811144,-97.72381497164372,Entire home/apt,178,3,91,2023-08-17,4.63,3,321,50,
53851427,Home in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,31811541,Gabriel,,78752,30.328054428100586,-97.71805572509766,Entire home/apt,150,3,5,2023-05-29,0.24,2,139,3,
53861695,Guesthouse in Austin · ★4.99 · 1 bedroom · 1 bed · 1 bath,436291875,Mark,,78722,30.286144,-97.721069,Entire home/apt,112,1,213,2023-09-07,10.70,1,227,123,
53862194,Home in Austin · ★4.82 · 3 bedrooms · 3 beds · 2.5 baths,177690815,Bilal,,78725,30.25973,-97.67161,Entire home/apt,258,2,17,2023-05-07,0.83,1,351,8,
53864423,Townhouse in Austin · ★4.84 · 2 bedrooms · 2 beds · 1 bath,329318764,Ahiezer,,78719,30.13644,-97.67605,Entire home/apt,102,2,96,2023-08-25,4.56,1,63,38,
53865713,Home in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,363943353,William,,78751,30.3149,-97.72317,Entire home/apt,181,3,36,2023-09-04,1.73,2,48,19,
53876217,Hotel in Austin · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,78701,30.26026,-97.738838,Private room,19107,1,0,,,14,119,0,
53876303,Hotel in Austin · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,78701,30.26026,-97.738838,Private room,422,1,0,,,14,119,0,
53876304,Hotel in Austin · 2 bedrooms · 2 beds · 2 baths,326084746,Suiteness,,78701,30.26026,-97.738838,Private room,753,1,1,2022-11-01,0.10,14,119,1,
53876318,Hotel in Austin · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,,78701,30.26026,-97.73884,Private room,2084,1,0,,,14,119,0,
53882166,Home in Austin · ★4.87 · Studio · 1 bed · 1 bath,7270902,Meshelle,,78702,30.26722,-97.71753,Entire home/apt,85,1,119,2023-09-05,5.79,22,341,73,
53882417,Condo in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,7913813,Mandy,,78703,30.27993,-97.75551,Entire home/apt,139,2,51,2023-05-30,2.48,3,146,23,
53891979,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,266606395,J & H,,78758,30.38214,-97.70719,Entire home/apt,104,1,11,2023-06-08,0.53,6,359,2,
53892462,Townhouse in Austin · ★4.65 · 3 bedrooms · 4 beds · 2 baths,341861648,PMI Austin Metro,,78704,30.23341,-97.75326,Entire home/apt,264,3,23,2023-05-05,1.12,10,331,5,
53893217,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,266606395,J & H,,78758,30.3817,-97.70577,Entire home/apt,122,1,11,2023-06-21,0.53,6,343,3,
53893646,Home in Austin · ★4.78 · 2 bedrooms · 3 beds · 1 bath,266606395,J & H,,78758,30.38393,-97.70705,Entire home/apt,100,1,9,2023-03-05,0.44,6,365,2,
53893728,Home in Austin · ★4.94 · 4 bedrooms · 4 beds · 3 baths,71573606,Liviu,,78746,30.30139,-97.84073,Entire home/apt,410,2,62,2023-08-20,3.01,3,298,32,
53895947,Home in Austin · ★4.87 · 2 bedrooms · 2 beds · 1 bath,266606395,J & H,,78758,30.3836,-97.70639,Entire home/apt,108,1,15,2023-08-12,0.73,6,357,6,
53900852,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,61322261,Katherine,,78727,30.4334302654267,-97.74388424497445,Private room,75,30,7,2023-08-07,0.56,3,251,6,
53902726,Home in Austin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,7343889,Katherine,,78723,30.30777,-97.69726,Private room,60,28,41,2023-06-11,2.21,1,204,19,
